text,label
"T nhà đã gặp trải nghiệm k hiểu nổi với ứng dụng vào mới đây, hủy đơn vô cớ",negative
"Chúng tôi đã gặp trải nghiệm quá chán với tổng đài vào hôm nay, chửi khách 😭…",negative
"Tui đã gặp trải nghiệm bó tay với tổng đài vào mới đây, không trả lời tin nhắn =))",negative
"Bọn mình đã gặp trải nghiệm chậm chạp với ngân hàng vào lúc 8h, tính phí vô lý 🫠!! :(",negative
"Chúng tôi đã gặp trải nghiệm k hiểu nổi với website vào mới đây, tự ý đổi lịch 🫠",negative
"Tui đã gặp trải nghiệm vỡ mộng với phòng khám vào lúc 8h, trì hoãn liên tục 😭!!",negative
"Tôi đã gặp trải nghiệm hết muốn nói với quán ăn vào vừa xong, không tôn trọng khách 🫠!!!",negative
"Mình đã gặp trải nghiệm fail toàn tập với siêu thị vào mới đây, trì hoãn liên tục 😤",negative
"Mình đã gặp trải nghiệm quá chán với khách sạn vào mới đây, nói chuyện như quát 😡!! :)",negative
"Mình đã gặp trải nghiệm lừa đảo với siêu thị vào mới đây, phớt lờ góp ý 💢!!! :(",negative
"t nhà đã gặp trải nghiệm toang thật sự với bệnh viện vào mới đây, phớt lờ góp ý 🥵… =))",negative
"mình đã gặp trải nghiệm lag với du lịch vào vừa xong, bắt khách đợi cả tiếng",negative
"Chúng tôi đã gặp trải nghiệm phí tiền với xe công nghệ vào sáng nay, không cho đổi trả 💢!",negative
"tôi đã gặp trải nghiệm fail toàn tập với bệnh viện vào tuần trước, chửi khách 😭",negative
"Chúng tôi đã gặp trải nghiệm ức chế vl với khách sạn vào sáng nay, không xin lỗi!!!",negative
"Bọn mình đã gặp trải nghiệm vỡ mộng với điện thoại vào tối qua, nói chuyện như quát 😤…",negative
"Bọn mình đã gặp trải nghiệm thất vọng với bảo hành vào hôm qua, tự ý đổi lịch",negative
"Mình đã gặp trải nghiệm k hiểu nổi với đơn hàng vào hôm nay, hủy đơn vô cớ",negative
"Bọn mình đã gặp trải nghiệm kinh khủng với khách sạn vào tối qua, không cho đổi trả",negative
"chúng tôi đã gặp trải nghiệm dở tệ vl với khoa vào hôm nay, không tôn trọng khách 🥵",negative
"Bọn mình đã gặp trải nghiệm hết muốn nói với tổng đài vào mới đây, tự ý đổi lịch!!!",negative
"Tôi đã gặp trải nghiệm thiên vị với siêu thị vào vừa xong, không cho đổi trả 💢 :)",negative
"T nhà đã gặp trải nghiệm vô lý vãi với nhà hàng vào sáng nay, không tôn trọng khách… =))",negative
"Chúng tôi đã gặp trải nghiệm xàm ghê với app vào tuần trước, không trả lời tin nhắn 🤦!!!",negative
"tui đã gặp trải nghiệm mệt mỏi ghê với siêu thị vào lúc 8h, làm việc cho có lệ",negative
"Chúng tôi đã gặp trải nghiệm gian lận với website vào sáng nay, tính phí vô lý 💢 :)",negative
"T nhà đã gặp trải nghiệm lag vãi với tổng đài vào lúc 8h, cúp máy 👎",negative
"Chúng tôi đã gặp trải nghiệm lag vãi với bệnh viện vào mới đây, trì hoãn liên tục!!",negative
"Bọn mình đã gặp trải nghiệm tệ với khách sạn vào vừa xong, hủy đơn vô cớ 💢!!!",negative
"Tôi đã gặp trải nghiệm thái độ kém với điện thoại vào lúc 8h, không tôn trọng khách 😤",negative
"Chúng tôi đã gặp trải nghiệm chán ngán với thiết bị vào hôm nay, trì hoãn liên tục 😡",negative
"Chúng tôi đã gặp trải nghiệm dở ẹc với quán ăn vào sáng nay, tự ý đổi lịch 👎",negative
"T nhà đã gặp trải nghiệm thất vọng với đơn hàng vào tối qua, không trả lời tin nhắn 😡",negative
"mình đã gặp trải nghiệm toang với nhân viên vào sáng nay, không trả lời tin nhắn 😭!",negative
"Bọn mình đã gặp trải nghiệm dở tệ vl với ship đồ ăn vào lúc 8h, hủy đơn vô cớ 💢 :)",negative
"Tôi đã gặp trải nghiệm ko ổn xíu nào với bưu điện vào lúc 8h, mang thái độ…",negative
"Mình đã gặp trải nghiệm toang thật sự với phòng khám vào tối qua, không tôn trọng khách!!",negative
"Tui đã gặp trải nghiệm vô trách nhiệm với bưu điện vào lúc 8h, đi trễ 😭!! =))",negative
"Tôi đã gặp trải nghiệm bực mình với bưu điện vào tuần trước, phớt lờ góp ý 😡 :v",negative
"Chúng tôi đã gặp trải nghiệm quá tệ với shipper vào sáng nay, làm việc cho có lệ 👎!!",negative
"Mình đã gặp trải nghiệm vỡ mộng với siêu thị vào lúc 8h, không xin lỗi 🥵 :(",negative
"Tui đã gặp trải nghiệm nản với chuyến bay vào vừa xong, làm việc cho có lệ :(",negative
"Bọn mình đã gặp trải nghiệm tệ với xe công nghệ vào hôm nay, cúp máy!!",negative
"Tôi đã gặp trải nghiệm cùi bắp với điện thoại vào tối qua, tính phí vô lý…",negative
"Chúng tôi đã gặp trải nghiệm cùi bắp với điện thoại vào lúc 8h, không xin lỗi!!",negative
"T nhà đã gặp trải nghiệm cực tệ với shipper vào lúc 8h, cúp máy 🥵!",negative
"Tui đã gặp trải nghiệm lag với bưu điện vào lúc 8h, giao sai hàng 😡…",negative
"Chúng tôi đã gặp trải nghiệm mệt mỏi ghê với wifi vào hôm qua, mang thái độ 🫠",negative
"Chúng tôi đã gặp trải nghiệm phèn quá với website vào tuần trước, bắt khách đợi cả tiếng!!!",negative
"Bọn mình đã gặp trải nghiệm thất vọng với laptop vào lúc 8h, không hỗ trợ 🫠!!!",negative
"mình đã gặp trải nghiệm ko ổn xíu nào với ship đồ ăn vào mới đây, không cho đổi trả 😭",negative
"Chúng tôi đã gặp trải nghiệm rất tệ với chuyến bay vào hôm nay, không cho đổi trả :v",negative
"Chúng tôi đã gặp trải nghiệm hết muốn nói với phòng khám vào hôm qua, hủy đơn vô cớ 😡",negative
"Tôi đã gặp trải nghiệm fail toàn tập với đơn hàng vào hôm qua, mang thái độ!!!",negative
"T nhà đã gặp trải nghiệm ko ổn xíu nào với cửa hàng vào hôm qua, không hỗ trợ 🫠…",negative
"Tui đã gặp trải nghiệm fail toàn tập với trường vào hôm nay, cúp máy 🫠!!!",negative
"tui đã gặp trải nghiệm ko ổn xíu nào với đơn hàng vào vừa xong, mang thái độ",negative
"Mình đã gặp trải nghiệm toang với laptop vào hôm qua, đi trễ 😤",negative
"Tui đã gặp trải nghiệm khó chịu với bệnh viện vào sáng nay, mang thái độ 🥵 ^^",negative
"tôi đã gặp trải nghiệm dở tệ vl với ngân hàng vào mới đây, giao sai hàng 💢…",negative
"Bọn mình đã gặp trải nghiệm chán đời với ship đồ ăn vào hôm qua, đi trễ 💢…",negative
"Tui đã gặp trải nghiệm chán ngán với xe công nghệ vào hôm qua, mang thái độ!!!",negative
"Tôi đã gặp trải nghiệm gian lận với trường vào mới đây, không cho đổi trả!!!",negative
"Bọn mình đã gặp trải nghiệm khó chịu với wifi vào mới đây, hủy đơn vô cớ!!!",negative
"tôi đã gặp trải nghiệm phiền phức với cửa hàng vào hôm nay, đi trễ 👎…",negative
"Mình đã gặp trải nghiệm thiên vị với website vào tuần trước, không cho đổi trả 👎",negative
"T nhà đã gặp trải nghiệm thiên vị với thương mại điện tử vào tuần trước, giao sai hàng 💢!!!",negative
"tui đã gặp trải nghiệm rất tệ với khoa vào hôm nay, không hỗ trợ!!",negative
"Bọn mình đã gặp trải nghiệm chán với nhân viên vào hôm qua, đi trễ 💢! =))",negative
"Bọn mình đã gặp trải nghiệm không ra gì với bưu điện vào tối qua, bắt khách đợi cả tiếng 🤦!!!",negative
"tôi đã gặp trải nghiệm cùi bắp quá với shipper vào tuần trước, mang thái độ 👎",negative
"Tôi đã gặp trải nghiệm lag với du lịch vào sáng nay, giao sai hàng 👎",negative
"T nhà đã gặp trải nghiệm lag vãi với nhân viên vào tuần trước, tính phí vô lý 🫠",negative
"Tôi đã gặp trải nghiệm hết muốn nói với khách sạn vào sáng nay, không trả lời tin nhắn!",negative
"Bọn mình đã gặp trải nghiệm tệ với bệnh viện vào lúc 8h, không tôn trọng khách…",negative
"Chúng tôi đã gặp trải nghiệm quá chán với ứng dụng vào hôm qua, tự ý đổi lịch",negative
"Mình đã gặp trải nghiệm bực mình với ứng dụng vào lúc 8h, không tôn trọng khách 🫠 :(",negative
"Tôi đã gặp trải nghiệm quá tệ với ngân hàng vào lúc 8h, chửi khách!!! :(",negative
"bọn mình đã gặp trải nghiệm toang thật sự với quán ăn vào mới đây, đi trễ",negative
"t nhà đã gặp trải nghiệm rất tệ với thiết bị vào vừa xong, mang thái độ 👎",negative
"Chúng tôi đã gặp trải nghiệm quá chán với chuyến bay vào tuần trước, chửi khách 😡",negative
"Mình đã gặp trải nghiệm quá chán với cửa hàng vào sáng nay, không cho đổi trả 🥵…",negative
"Mình đã gặp trải nghiệm tệ với wifi vào tối qua, hủy đơn vô cớ",negative
"Tôi đã gặp trải nghiệm phí tiền với môn học vào tuần trước, nói chuyện như quát 👎",negative
"mình đã gặp trải nghiệm chán với du lịch vào mới đây, không cho đổi trả 💢 :(",negative
"Bọn mình đã gặp trải nghiệm k hiểu nổi với ship đồ ăn vào sáng nay, nói chuyện như quát 🤦 :)",negative
"Chúng tôi đã gặp trải nghiệm hết muốn nói với đồ ăn vào sáng nay, không tôn trọng khách 🤦",negative
"Mình đã gặp trải nghiệm k hiểu nổi với nhà hàng vào tối qua, không hỗ trợ!!! =))",negative
"Mình đã gặp trải nghiệm lag với chăm sóc khách hàng vào hôm qua, chửi khách 🫠…",negative
"Bọn mình đã gặp trải nghiệm hết muốn nói với môn học vào tối qua, giao sai hàng",negative
"Tui đã gặp trải nghiệm bó tay với xe công nghệ vào vừa xong, tính phí vô lý 😡",negative
"Mình đã gặp trải nghiệm bó tay với giao hàng vào hôm qua, tính phí vô lý",negative
"Chúng tôi đã gặp trải nghiệm xàm ghê với khách sạn vào mới đây, không xin lỗi 😡",negative
"chúng tôi đã gặp trải nghiệm vô trách nhiệm với đồ ăn vào vừa xong, chửi khách 🥵",negative
"T nhà đã gặp trải nghiệm vô lý vãi với bưu điện vào hôm nay, không xin lỗi",negative
"T nhà đã gặp trải nghiệm cùi bắp với khoa vào hôm nay, đi trễ 🫠…",negative
"Tui đã gặp trải nghiệm hết hồn luôn với bác sĩ vào vừa xong, trì hoãn liên tục…",negative
"t nhà đã gặp trải nghiệm chán với ứng dụng vào vừa xong, mang thái độ",negative
"Bọn mình đã gặp trải nghiệm bực mình với quán ăn vào sáng nay, trì hoãn liên tục 🤦!",negative
"Bọn mình đã gặp trải nghiệm gian lận với thương mại điện tử vào tối qua, mang thái độ!!!",negative
"Mình đã gặp trải nghiệm vỡ mộng với siêu thị vào hôm qua, bắt khách đợi cả tiếng 🤦",negative
"Chúng tôi đã gặp trải nghiệm lừa đảo với thương mại điện tử vào sáng nay, hủy đơn vô cớ 🥵 :(",negative
"bọn mình đã gặp trải nghiệm gian lận với ngân hàng vào tối qua, giao sai hàng 😡!!",negative
"Chúng tôi đã gặp trải nghiệm bó tay với cửa hàng vào hôm nay, tính phí vô lý 💢!!",negative
"Mình đã gặp trải nghiệm lag với trường vào hôm nay, chửi khách…",negative
"Chúng tôi đã gặp trải nghiệm phí tiền với điện thoại vào mới đây, đi trễ 🥵",negative
"Tui đã gặp trải nghiệm thiên vị với giao hàng vào sáng nay, trì hoãn liên tục 🫠!!",negative
"Chúng tôi đã gặp trải nghiệm quá tệ với ngân hàng vào lúc 8h, không xin lỗi 😡",negative
"t nhà đã gặp trải nghiệm vô lý vãi với thiết bị vào hôm nay, tính phí vô lý 😭… ^^",negative
"Bọn mình đã gặp trải nghiệm thái độ kém với môn học vào tuần trước, không tôn trọng khách 🫠!!!",negative
"T nhà đã gặp trải nghiệm dở òm với khoa vào mới đây, không tôn trọng khách",negative
"Bọn mình đã gặp trải nghiệm quá chán với wifi vào vừa xong, làm việc cho có lệ 🥵!!!",negative
"Tôi đã gặp trải nghiệm đùa à với bác sĩ vào hôm qua, giao sai hàng 🥵",negative
"Chúng tôi đã gặp trải nghiệm thất vọng với thương mại điện tử vào lúc 8h, bắt khách đợi cả tiếng!",negative
"T nhà đã gặp trải nghiệm phí tiền với khách sạn vào lúc 8h, cúp máy 🫠!!!",negative
"Tui đã gặp trải nghiệm chán đời với chăm sóc khách hàng vào tối qua, đi trễ 💢! :)",negative
"tôi đã gặp trải nghiệm ức chế vl với môn học vào vừa xong, không trả lời tin nhắn 😤",negative
"Bọn mình đã gặp trải nghiệm rất tệ với wifi vào hôm qua, trì hoãn liên tục… ^^",negative
